Textbox2,Textbox256,Textbox3
State: Karnataka     District: All Districts     From Month: December     From Year: 2020     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2013-2014,KN1437,"MRL8-Madaganur To Kutakoti via shagoti, Dundur, Hosalli",11.990,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2013-2014,KN1438,MRL6-Kanavi To Shirahatti via Hosur,7.320,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2019-2020,KN1447,MRL11-Mulagund to Kurthkoti,5.330,1,Satisfactory,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2019-2020,KN1454,MRL31-Kurtakotti to Antur- Bentur,6.730,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2019-2020,KN1454(B1),MRL31-Kurtakotti to Antur- Bentur,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2020-2021,KN1453,T02-Kadadi to upto tq border,6.110,0,--,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Gadag,2020-2021,KN1455,MRL19-Balaganur to Hombal road,9.520,0,--,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2013-2014,KN1439,MRL7-Jalawadagi Tanda To Hamagi Via Gumgol Gumgol Tanda,8.500,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2013-2014,KN1440,MRL10-D.Narayanapura To Damball,5.700,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1460,MRL15-Harogeri to Mevundi,9.370,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1460(B1),MRL15-Harogeri to Mevundi,0.000,0,--,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1460(B2),MRL15-Harogeri to Mevundi,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1460(B3),MRL15-Harogeri to Mevundi,0.000,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1460(B4),MRL15-Harogeri to Mevundi,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1461,MRL37-Hirewaddattati to Mevundi,7.940,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1461(B1),MRL37-Hirewaddattati to Mevundi,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Mundargi,2020-2021,KN1463,MRL39-Dambal to Shirur,4.530,1,Satisfactory,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Nargund,2020-2021,KN1448,MRL14-Naragund (SH) to Jagapur,8.330,0,--,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Nargund,2020-2021,KN1450,MRL21-Konnur to Lakmapur via Vasan and Beleri,5.430,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Nargund,2020-2021,KN1450(B1),MRL21-Konnur to Lakmapur via Vasan and Beleri,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Nargund,2020-2021,KN1452,MRL02-Hadli to Konnur,12.500,1,Satisfactory,9,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Nargund,2020-2021,KN1452(B1),MRL02-Hadli to Konnur,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2009-2010,KN1430,"Melmath - T-02 Via Arahunashi, Hiremannur, Basalapur",15.300,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2013-2014,KN1441,MRL6-Savadi To Ron,7.150,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2013-2014,KN1443,MRL2-Jigalur to Ron,5.350,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2013-2014,KN1444,MRL8-Boppalapura To Menasagi Via Karkikatti,7.200,1,Satisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1464,MRL15-Mallapur to Savdi,5.240,1,Satisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1465,MRL17-Abbigeri to Savadi,10.800,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1465(B1),MRL17-Abbigeri to Savadi,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1465(B2),MRL17-Abbigeri to Savadi,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1467,MRL02-Sudi to Yarekurabanal,5.670,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1468,MRL19-Abbigeri to Halakeri road via budihal,13.990,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1468(B1),MRL19-Abbigeri to Halakeri road via budihal,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2020-2021,KN1468(B2),MRL19-Abbigeri to Halakeri road via budihal,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2022-2023,KN1469,MRL12-D.S.Hadagali to Abbigeri,11.020,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2022-2023,KN1469 B1,MRL12-D.S.Hadagali to Abbigeri,0.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Ron,2022-2023,KN1469 B2,MRL12-D.S.Hadagali to Abbigeri,0.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2013-2014,KN1445,"MRL4-Parasapura To Shettikeri via akkigunda tanda, channapatna",10.120,1,Satisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2013-2014,KN1446,MRL2-Nave bhavanur To Ranatur via Machennahalli,6.980,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2019-2020,KN1449,MRL11-Konchigeri to Suranagi via Budhihal,7.160,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2019-2020,KN1449(B1),MRL11-Konchigeri to Suranagi via Budhihal,0.000,0,--,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2019-2020,KN1451,MRL10-Doddur thanda to MDR via Suvarnagiri and suranagi,9.180,1,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2020-2021,KN1457,MRL22-Suranagi to Yallapur (MDR),6.610,0,--,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2020-2021,KN1458,MRL01-Vadavi to tq border via Belagatti,7.000,1,Satisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2020-2021,KN1459,MRL16-Yalavatti to Laxmeshwar,8.820,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Gadag,Shirhatti,2022-2023,KN1470,MRL26-Hosur to Suganahalli,6.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Afzalpur,2013-2014,KN1584,"MRL1 - Anoor to Bategera Via Karkanalli, Tellur, Bilwad K",13.100,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Afzalpur,2019-2020,KN15101,MRL01-Afzalpur to Bandarwad Via Anoor Devalghangapur,6.130,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Afzalpur,2019-2020,KN15102,MRL21-Gobbur B to Kadani Via Hawanoor,9.220,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Afzalpur,2019-2020,KN15111,MRL12-Ingalgi B to Athnoor,5.000,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Afzalpur,2019-2020,KN15115,MRL19-Diksanga K to Karajgi Via Karajgi Tanda,8.035,1,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2003-2004,KN1510,V.K.Salagar Cross,5.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2007-2008,KN1550,T-02 - Tugaon Border,30.720,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2013-2014,KN1585,MRL1-Gola B to Astaga upto taluka border via Rikkinallur,7.920,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2013-2014,KN1586,MRL2-Khanapur to Aland Main road,12.360,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2019-2020,KN15109,MRL09-Dhangapur to Nimbarga via Battarga,5.010,1,Satisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2019-2020,KN15110,MRL01-Kinnisultan To Tadkal,4.703,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2019-2020,KN15116,MRL22-Ladchincholi to Dharmwadi via kadganchi,7.890,1,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2019-2020,KN15117,MRL06-Tadkal to Jambga (R),5.860,1,Satisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Aland,2019-2020,KN15118,MRL04-Sunthnoor cross to nimbarga via suntnoor dharmwadi  basawanthwadi nibarga tanda,8.606,2,Satisfactory,8,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2000-2001,KN1501,Kallur to Sule peth,9.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2001-2002,KN1505,Garampalli to Salebeernalli,4.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2006-2007,KN1536,Salebeernalli - Yempalli,5.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2013-2014,KN1587,"MRL1-Tegaltippi to Kondampalli via Gadikeshwer,Sarwar Darga Kerolli",14.730,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2019-2020,KN15100,MRL17-Chandankera (SH125) to Ainapur (SH75) via kotga khanapoor,12.780,1,Satisfactory,9,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2019-2020,KN15105,MRL16-Seri cross to tq border via Junglipeer tanda cross   Gundappa Gudi Tanda,6.820,1,Satisfactory,9,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2019-2020,KN15106,MRL09-Ainapur to Chiimmanchod tanda cross Via Benkepalli,5.790,1,Satisfactory,9,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2020-2021,KN15128,MRL01-Anwar to Sulepeth cross Via Anwar Cross Hosalli Cross Ramathirth,7.830,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chincholi,2020-2021,KN15133,MRL07-SH-125 to Pastapur Via Kodli Allapur,7.650,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2013-2014,KN1588,"MRL1-MDR4 to MDR1 via Mattimadu, Indankal, Muckhed",14.100,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2019-2020,KN15125A,MRL10-Nalwar to Tarkashpeth via Sugur N,0.000,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN15112,MRL17-Hosur Alloli MDR to Allur (B) Via Alur (K),7.990,2,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN15125,MRL10-Nalwar to Tarkashpeth via Sugur N,7.260,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1596,MRL16-Alloli-Ladlapur MDR to Belgera Via Allur (B),6.900,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1597,MRL23-Hungunta to Tonsanahalli (S),7.600,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1597A,MRL23-Hungunta to Tonsanahalli (S),0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1598,MRL06-Alloli to Dandgunda Upto Taluka Border,5.000,2,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1599,MRL20-SH to Kardal Via Devapur,9.630,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Chittapur,2020-2021,KN1599A,MRL20-SH to Kardal Via Devapur,0.000,0,--,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2001-2002,KN1509,Aland Main Road to Bhimalli,4.900,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2019-2020,KN15113,MRL23-Antapnal to Jevanagi via Bhunyar,5.488,1,Satisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2019-2020,KN15114,"MRL13-Kadani Cross to Kawalga B Via Kadani, Minijagi",6.227,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2019-2020,KN15119,MRL17-Astaga Cross to Pattan Via Bhimalli,6.281,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2019-2020,KN15127,"MRL30-Kamalapur to Limbu Tanda via Monu Naik Tanda Dinsi K tanda,Dinsi k",10.568,1,Satisfactory,8,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2020-2021,KN15130,MRL19-Balbad IK to Gulbarga-Mahagoa NH Road  via kagganmadgi Yelwantgi,8.000,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Gulbarga,Gulbarga,2020-2021,KN15131,MRL24- Kalhangarga to Bablad  Ik,7.290,1,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
