Textbox2,Textbox256,Textbox3
State: Bihar     District: All Districts     From Month: December     From Year: 2022     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Benipatti,2008-2009,BR-21R-173,DHAKJARI - ADWARI,7.622,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Benipatti,2013-2014,BR-21R-278,L099-L049 TO NAVTOLI (TRACK99),0.953,0,--,1,Required Improvement,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Benipatti,2013-2014,BR-21R-281,L030-L031 TO KATAIYA (VR30),1.234,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Benipatti,2017-2018,BR21R681,L074-PARJUAR TO MAHRAJPUR (TRACK74) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Benipatti,2019-2020,BR21P2R-03,MRL01-NH-105 To Paraul Road ,3.300,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2008-2009,BR-21R-175,Salempur - T02,3.635,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2008-2009,BR-21R-176,Navratan  - Gajawa,4.182,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2008-2009,BR-21R-181,Bisfi - Singhia,7.703,1,Satisfactory,4,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2008-2009,BR-21R-186,Bhagauti - L049 noorchak,6.263,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2017-2018,BR21R636,T01-BELAUJA TO BISFI (VR1) ,4.075,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2017-2018,BR21R637,L036-T02 TO MACHHA (TRACK36) ,1.810,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2017-2018,BR21R682,L038-BISFI TO SINGHIYA (TRACK38),0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2017-2018,BR21R683,L038-BISFI TO SINGHIYA (TRACK38),0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2017-2018,BR21R685,L038-BISFI TO SINGHIYA (TRACK38),0.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Bisfi,2022-2023,BR21P3R01,MRL19-Simari Bajrangbali Chowk To Narsam Main Road Nahus Rupauli,7.690,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Ghoghardiha,2022-2023,BR21P3R09,T18-Arariya Chowk To Ghoghardiha Tak,13.510,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-027,Sisauni - SH Road,3.714,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-028,NH Road - Kudal Madhiya,3.199,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-029,Bisaul - Meghpatti ,5.123,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-032,Bituhar - Bhagata Tole,2.240,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-036,Baingra - Jiraul,2.252,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2008-2009,BR-21R-042,Semhali - Phulhar,7.807,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2017-2018,BR21R640,L056-T01 TO BARHI (TRACK56) ,1.067,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2017-2018,BR21R688,L029-L030 TO SUKHWASI (TRACK29) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Harlakhi,2019-2020,BR21P2R-04,MRL01-Sahar Ghat To Baurhar Via Sonai,7.085,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Jainagar,2022-2023,BR21P3R02,T10-Jainagar To Korahia,11.140,2,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Jhanjharpur,2016-2017,BR21R609,L023-L024 TO MALICHAM (VR023) ,2.380,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Jhanjharpur,2016-2017,BR21R610,L056-TO2 NH57 TO MAHESHPURA (VR056) ,2.127,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Kaluahi,2016-2017,BR21R620,L054-BHALANI  TO KAPARIA (VR54) ,1.135,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Kaluahi,2017-2018,BR21R642,L043-T02 to MALMAL WEST TOLA (VR43) ,2.230,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Kaluahi,2017-2018,BR21R664,L048-T03 TO NAVTOLI (VR48),0.849,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Kaluahi,2017-2018,BR21R667,L046-T01 TO KUMHAR TOLI (VR46) ,1.844,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Kaluahi,2022-2023,BR21P3R05,T02-NH105 Narar Kothi Chowk to Datuar (Khajauli)),8.075,1,Unsatisfactory,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khajauli,2013-2014,BR21R518,T01-THAHAT to CHHAPARIH (VR1),8.240,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khajauli,2017-2018,BR21R643,L058-LAXMIPURGOT  to NARIYATOLA (VR58) ,0.794,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khajauli,2019-2020,BR21P2R-05,MRL01-Sater Border to Mangati Baba Chowk Tak,2.410,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khajauli,2022-2023,BR21P3R06,T01-Chandradih To Sidhapkala Chowk Via Marukia,14.950,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khajauli,2022-2023,BR21P3R07,T02-RCD Road Thahar Railway Gumti to Harishwara via Innarwa,6.040,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khutauna,2017-2018,BR21R673,PIPRAHI NATABA TOL - KHILAHI,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khutauna,2017-2018,BR21R674,MALIN - GORMOHAN,0.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Khutauna,2019-2020,BR21P2R-06,MRL01-55 RD TO Siswar Sahorba,10.370,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Ladania,2022-2023,BR21P3R03,T01-PWD Dharamban To Piprahi,9.350,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Lakhnaur,2017-2018,BR21R644,L058-L034 TO MUSHHARI (VR058) ,1.498,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Lakhnaur,2019-2020,BR21P2R-07,MRL01-Jhanjharpur Belaucha Path To Belaucha Se Sukhet Path,8.085,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Laukahi,2017-2018,BR21R675,W.K.T - BELDARI,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Laukahi,2022-2023,BR21P3R10,T06-Mahadev Math Chowk To Bagewa NH 57 Via Kursaha Chowk ,6.260,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2008-2009,BR-21R-090,PARBALPUR - Kossi Bandh,2.884,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2008-2009,BR-21R-095,TARDIHA KOSSI BANDH - MATRUS,1.331,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2008-2009,BR-21R-100,LILJA - TENGRAHA,1.446,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2008-2009,BR-21R-102,BHEJA - KHAJURI,2.166,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2012-2013,BR-21R-234,MAHANSA - RAHUA,4.968,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2012-2013,BR-21R-235,BHEJA KOSHI BANDH - MAHPATIA,9.810,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2012-2013,BR-21R-238,LILJA - BHARNA VIA TENGRH,1.654,1,Satisfactory,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2016-2017,BR21R618,L069-SANGAT CHOUK TO NORTH BRAHMAN TOL (TRACK57) ,0.631,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R645,L051-MEHANSA ROAD TO CHHATAUNI (VR48) ,0.791,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R668,L078-BHIMPUR TO MIYAN TOLA (VR64) ,1.150,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R671,L051-MEHANSA ROAD TO CHHATAUNI (VR48) ,0.000,1,Unsatisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R672,L050-DWALAKH TO MUSAHARI (TRACK47) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R677,L035-BHEJA LANGRA CHOWK TO JHARWA (ODR40) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2017-2018,BR21R679,Rohua Sangram to Janaki Nagar,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2018-2019,BR21R-692,BHITH BHAGWANPUR - MAHA SINGH HASULI,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2018-2019,BR21R-693,L039-BANKI TO BIRPUR BUDDH (TRACK22) ,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-695,L033-BHEJA KOSI BANDH TO MAHPATIA (ODR35) ,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-696,L031-KURSON TO BASSIPATTI (ODR36) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-697,L044-BASIPATTI  ROAD  TO  RAMPURA (TRACK42) ,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-698,L054-JOGIA ROAD TO SUNARI (VR50) ,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-699,BHEJA KOSHI BANDH - MAHPATIA,0.000,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-700,L046-SINGIAUN ROAD TO BARIYARBA (VR29) ,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhepur,2020-2021,BR21R-701,L033-BHEJA KOSI BANDH TO MAHPATIA (ODR35) ,0.000,0,--,2,Required Improvement,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2008-2009,BR-21R-194,Baingra - Taraiya,5.099,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2008-2009,BR-21R-195,L033 - SUJATPUR,5.170,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2017-2018,BR21R649,L045-T01 TO PAKARSAMA (VR45) ,0.900,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2017-2018,BR21R669,L050-T01 TO LALAPATTI (VR50) ,0.830,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2017-2018,BR21R689,L035-AWARI TO ANDOULI (VR35) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2017-2018,BR21R690,L034-L033 TO SUJATPUR (VR34) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Madhwapur,2017-2018,BR21R691,L034-L033 TO SUJATPUR (VR34) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2008-2009,BR-21R-147,PWD - MADHEPUR,2.272,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2012-2013,BR21R243,L065 - T 03 to Belahi lohat (VR65),2.838,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2012-2013,BR21R255,T01 - HATI,2.776,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2013-2014,BR-21R-575,T03-T04 SARSOPAHI TO KOTWALI CHOWK MADHUBANI (VR3),17.592,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2017-2018,BR21R656,L088-T03 TO FATEHPUR (VR88) ,1.410,0,--,1,Required Improvement,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2017-2018,BR21R657,L090-L022 BITHUAR TO SURI TOL (VR90) ,1.855,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Pandaul,2022-2023,BR21P3R08,T02-T04 Sarsopahi To Siswa,6.750,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Phulparas,2012-2013,BR21R262,T01 SISWAR - BAIBONA,1.610,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Phulparas,2013-2014,BR21R576,L027-T01 to Dhanuja (VR25),4.730,1,Satisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Madhubani,Phulparas,2016-2017,BR21R630,L032-T04 to Goriyari (VR31) ,3.384,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
