Textbox2,Textbox256,Textbox3
State: Gujarat     District: All Districts     From Month: December     From Year: 2020     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Lalpur,2013-2014,GJ-10-02,T03-Arablus Sevakdhunia Sevakbhatia to SH road (09/4),8.200,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Lalpur,2020-2021,GJ1006P3,T05-SH To Haripar Pipertoda To Joint SH Road,9.070,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Junagadh,2013-2014,GJ1105E1,T05-Vadal Kathrota Road,7.800,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Junagadh,2020-2021,GJ1105P3,MRL11-SH to Kerala Vadal,9.160,1,Required Improvement,5,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Keshod,2020-2021,GJ1103P3,T01-Rangpur Shergadh Tarshingda road,10.402,1,Required Improvement,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Keshod,2020-2021,GJ1103P3,MRL08-NH to Magharvada Dervan Lushala Road,8.705,1,Required Improvement,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Malia,2020-2021,GJ1104P3,T02-Maliya Vadiya Itali Pankuva Patra Road,15.000,1,Required Improvement,8,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Malia,2020-2021,GJ1104P3,T01-Gadu Khera Ghumli Gotana Budhecha Shepa Road,13.350,0,--,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Manavadar,2020-2021,GJ1101P3,T03-SH to Saradia Limbuda Buri Jilana Manavadar Road,15.886,1,Required Improvement,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Mendarda,2013-2014,GJ1106E1,T01-Mendarda Alidhra Mithapur Road,10.300,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Mendarda,2020-2021,GJ1107P3,T03-SH to Khijadiya Gadhali Patrama Chandravadi Amrapur Road,14.219,1,Required Improvement,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Mendarda,2020-2021,GJ1107P3,T04-Amargadh Lilva Patrama upto Joining Mendarda Amrapur Road,10.507,2,Required Improvement,6,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Vanthali,2020-2021,GJ1102P3,MRL10-Naredi Navda road,5.089,0,--,6,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Visavadar,2020-2021,GJ1108P3,MRL07-Bhalagam Ghodasan Road,10.476,2,Required Improvement,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,16,Junagadh,Visavadar,2020-2021,GJ1108P3,MRL06-Pirvad Nani Pindakhai Road,9.822,1,Required Improvement,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2018-2019,GJ1204,T08 - Vardhana Chapatiya Road (VR351),0.000,1,Satisfactory,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2018-2019,GJ1248,T28 - Kavath Patiya Thavad Road (02/058),0.000,1,Satisfactory,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2018-2019,GJ1249,T08 - Vardhana Chapatiya Road (VR351),0.000,1,Satisfactory,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2018-2019,GJ1250,T08 - Vardhana Chapatiya Road (VR351),0.000,1,Satisfactory,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2020-2021,GJ1206P3,MRL14-TAIYABPURA BAPUJINA MUWADA VADALI ROAD,6.800,0,--,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kapadwanj,2020-2021,GJ1206P3,T01-kevadiya bhailakui jaloya singhali antroli torna rampura bhagvanjini muvadi road,22.280,1,Satisfactory,16,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kathlal,2020-2021,GJ1201P3,T01-FAGVEL KHARIYAVAN CHIKHLOD BAMANIYA PATIYA ROAD,13.225,1,Satisfactory,14,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Kheda,2020-2021,GJ1207P3,MRL04-vavdi damri govinpura to shetra  road,6.960,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Mahemdavad,2020-2021,GJ1202P3,MRL10-Kachchhai Devki Vansol Vanthvadi Road ,7.600,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Mahemdavad,2020-2021,GJ1202P3,T01-Aamsaran to Rohisa Jinjar Bhumapura to Sojali Road,12.982,1,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Mahudha,2020-2021,GJ1203P3,T01-Sanali Khaladi Ngval Miyapur Alina Ramnagar Road,14.100,0,--,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Mahudha,2020-2021,GJ1203P3,MRL06-Sanali Khaladi Baladi Chunel Road ,5.573,1,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Matar,2020-2021,GJ1207P3,MRL04-sekhupur chanor indravarna roa,5.800,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Nadiad,2020-2021,GJ1204P3,MRL14-Javolni Muvadi Mahorel Nanavaga Arjanpur Kot Road,7.360,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Nadiad,2020-2021,GJ1204P3,MRL03-Kanjoda Surasamal Mahudiyapura Road,6.060,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Nadiad,2020-2021,GJ1208P3,MRL01-Nadiad Fatepura Chaklasi Road,9.160,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Thasra,2020-2021,GJ1205P3,MRL12-MDR to jorapura to kotlindora to kanthrai up to mdr ,5.360,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,17,Kheda,Thasra,2020-2021,GJ1205P3,MRL04-Vadad To Chapatiya To Anghadi To Netariya Road,6.695,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Abadasa,2020-2021,GJ1302P3,MRL06-jakhau dararwandh road,5.150,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Abadasa,2020-2021,GJ1302P3,T05-lathedi dumara sandhan road,11.430,1,Satisfactory,15,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Bhachau,2013-2014,GJ13-03,L045-Raythali Manaba Road,13.200,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Bhachau,2020-2021,GJ1303P3,MRL03-Adhoi Lakhadiya Road,8.940,1,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Bhachau,2020-2021,GJ1303P3,MRL06-Junakatariya Naransari Shikarpur Road,5.980,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Bhuj,2020-2021,GJ1304P3,MRL08-Lakhond Nagor Road,15.030,2,Satisfactory,14,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Bhuj,2020-2021,GJ1305P3,T05-DHORI CHCHHI BHOJARDO ROAD,19.400,3,Satisfactory,15,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Lakhpat,2020-2021,GJ1301P3,MRL02-Subharshapar mindiyari panandhro road,6.500,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Lakhpat,2020-2021,GJ1306P3,T02-Gaduli Siyot Guneri,14.280,1,Satisfactory,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Mandvi,2020-2021,GJ1307P3,MRL06-DURGAPAR BHARAPAR MERAU ROAD,5.000,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Mandvi,2020-2021,GJ1307P3,MRL11-Makda Kotda Road,7.420,1,Satisfactory,14,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Mundra,2020-2021,GJ1308P3,MRL05-Baroi Sadau Luni Road,8.370,2,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Mundra,2020-2021,GJ1308P3,T01-Tunda Kandagara Motikhakhar Depa Ramaniya Beraja Road,14.160,2,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Nakhatrana,2020-2021,GJ1309P3,MRL05-SUKHAPAR KHIRASARA VERSALPAR APP ROAD,8.180,2,Satisfactory,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Nakhatrana,2020-2021,GJ1309P3,T01-Nakhatrana Beru Roha Road,16.000,2,Unsatisfactory,17,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Rapar,2013-2014,GJ13-09,L107 - TINDALVA APP ROAD,5.000,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Rapar,2020-2021,GJ1310P3,MRL03-KIDIVANAGAR SANY ROAD,5.460,1,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,18,Kutch,Rapar,2020-2021,GJ1310P3,MRL02-PALSAVA VARNU ROAD,8.800,1,Required Improvement,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Balasinor,2020-2021,GJ3004P3,MRL01-Vasadra Dolatporda Dhanela Kambopa Khodimahudi road,7.920,1,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Balasinor,2020-2021,GJ3005P3,T02-Balasinor Rajpur Sakariya Kotarbor road,11.620,1,Satisfactory,12,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Kadana,2012-2013,GJ17103E1,AMATHANI - SAMADHAL FALIYA,0.930,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Kadana,2020-2021,GJ3006P3,T02-Godhar Bhul Tarako Ni Nal Nani rath Moti Rath Road,10.900,1,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Khanpur,2020-2021,GJ3002P3,MRL03-Juna kanesar vandarved vanka chhapari road,7.620,1,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Khanpur,2020-2021,GJ3002P3,T01-Degamada sapadiya bhadrod road,12.510,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Khanpur,2020-2021,GJ3002P3,MRL11-Vakhatpur to SH road,6.430,1,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Lunawada,2020-2021,GJ3003P3,MRL03-salawada kasalal champeli udegada road,6.600,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Santrampur,2012-2013,GJ17108E1,GALA KHEDI - MAIN FALIYA,0.690,0,--,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Santrampur,2020-2021,GJ3001P3,T02-Lapaniya Kalibel Chatakabeli Road,10.660,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Santrampur,2020-2021,GJ3001P3,T01-Rampur Natava Babrol Mota Saranaya Road,11.200,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Virpur,2020-2021,GJ3004P3,MRL01-Link Road Joining Virpur Debhari And Virpur Bhatpur Road,6.400,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,19,Mahisagar,Virpur,2020-2021,GJ3005P3,MRL08-Gandhari Koyla Road,5.100,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Becharaji,2013-2014,GJ14-10,L050-Devgadh Chadasana road,2.100,1,Unsatisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Becharaji,2020-2021,GJ1402P3,T02-Dedarda Gambhu Bhalgamda kanoda Motap road,11.900,2,Satisfactory,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Kadi,2013-2014,GJ14-10,L023-Khavad Ghughala Road,4.100,1,Unsatisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Kadi,2020-2021,GJ1401P3,T03-kundal untva aldesan adundara road,8.800,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Kheralu,2020-2021,GJ1404P3,T01-Chansol Dabhad Davol Jorapura Road,12.676,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Mehsana,2020-2021,GJ1403P3,MRL13-Linch Boriyavi vadosan road,6.550,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Mehsana,2020-2021,GJ1403P3,MRL02-sametra karsanpura maguna road,5.000,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Satlasana,2020-2021,GJ1405P3,MRL03-Timba Goriyapura Hotalpur,8.400,1,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Satlasana,2020-2021,GJ1405P3,MRL07-Nani bhalu vasda kubda Road,6.296,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Unjha,2020-2021,GJ1406P3,T01-Biliya Kamli Gangapura Bhankhar Ranchhodpura Road,13.600,2,Satisfactory,18,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Vadnagar,2020-2021,GJ1407P3,T01-Vadnagar Traswad Pimpaldar Road,8.400,2,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Vijapur,2020-2021,GJ1408P3,MRL01-Kolvada Fatepura Pilvai road,5.670,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Visnagar,2020-2021,GJ1409P3,T03-Gunja to bhalak to kuvasana road,13.900,2,Satisfactory,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,20,Mehsana,Visnagar,2020-2021,GJ1409P3,T02-Basana to magharoda to kharavada to ganapatpura to kamalpur(KH) road,8.600,1,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Halvad,2020-2021,GJ3102P3,MRL06-miyani chadadhra road,5.000,0,--,4,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Halvad,2020-2021,GJ3102P3,T03-halvad ingorala miyani  road,16.860,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Maliya Miyana,2020-2021,GJ3107P3,T01-SH to Rasnagpar Navagam Meghpar Derala Mahendrgadh Road,19.600,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Morbi,2020-2021,GJ3101P3,MRL03-Morbi Lilpar Road,5.000,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Morbi,2020-2021,GJ3104P3,MRL01-Jetpar Devaliya Road,9.684,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Tankara,2020-2021,GJ3105P3,MRL07-Tankara Amarapar Tol Road,9.890,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
